,Variable,Year,province,value,adm_level,region,unit
1037,Magnitude of Poor Population,2009,Catanduanes,"  65,268 ",Province,Region V,population
1038,Magnitude of Poor Population,2012,Catanduanes,"  86,574 ",Province,Region V,population
1039,Magnitude of Poor Population,2015,Catanduanes,"  129,486 ",Province,Region V,population
1040,Subsistence Incidence among Population (%),1991,Catanduanes,,Province,Region V,%
1041,Subsistence Incidence among Population (%),2006,Catanduanes,19.3,Province,Region V,%
1042,Subsistence Incidence among Population (%),2009,Catanduanes,14.4,Province,Region V,%
1043,Subsistence Incidence among Population (%),2012,Catanduanes,24.3,Province,Region V,%
1044,Subsistence Incidence among Population (%),2015,Catanduanes,16.9,Province,Region V,%
1045,Magnitude of Subsistence Poor Population,1991,Catanduanes,,Province,Region V,population
1046,Magnitude of Subsistence Poor Population,2006,Catanduanes,"  42,402 ",Province,Region V,population
1047,Magnitude of Subsistence Poor Population,2009,Catanduanes,"  32,317 ",Province,Region V,population
1048,Magnitude of Subsistence Poor Population,2012,Catanduanes,"  62,337 ",Province,Region V,population
1049,Magnitude of Subsistence Poor Population,2015,Catanduanes,"  50,591 ",Province,Region V,population
1050,Annual Per Capita Poverty Threshold (in Pesos),1991,Cavite,,Province,Region VI-A,in Pesos
1051,Annual Per Capita Poverty Threshold (in Pesos),2006,Cavite,"  13,343 ",Province,Region VI-A,in Pesos
1052,Annual Per Capita Poverty Threshold (in Pesos),2009,Cavite,"  16,677 ",Province,Region VI-A,in Pesos
1053,Annual Per Capita Poverty Threshold (in Pesos),2012,Cavite,"  19,948 ",Province,Region VI-A,in Pesos
1054,Annual Per Capita Poverty Threshold (in Pesos),2015,Cavite,"  24,882 ",Province,Region VI-A,in Pesos
1055,Poverty Incidence among Families (%),1991,Cavite,,Province,Region VI-A,%
1056,Poverty Incidence among Families (%),2006,Cavite,1.2,Province,Region VI-A,%
1057,Poverty Incidence among Families (%),2009,Cavite,2.2,Province,Region VI-A,%
1058,Poverty Incidence among Families (%),2012,Cavite,2.6,Province,Region VI-A,%
1059,Poverty Incidence among Families (%),2015,Cavite,4.5,Province,Region VI-A,%
1060,Magnitude of Poor Families,1991,Cavite,,Province,Region VI-A,families
1061,Magnitude of Poor Families,2006,Cavite,"  7,093 ",Province,Region VI-A,families
1062,Magnitude of Poor Families,2009,Cavite,"  15,157 ",Province,Region VI-A,families
1063,Magnitude of Poor Families,2012,Cavite,"  19,983 ",Province,Region VI-A,families
1064,Magnitude of Poor Families,2015,Cavite,"  35,873 ",Province,Region VI-A,families
1065,Poverty Incidence among Population (%),1991,Cavite,,Province,Region VI-A,%
1066,Poverty Incidence among Population (%),2006,Cavite,1.8,Province,Region VI-A,%
1067,Poverty Incidence among Population (%),2009,Cavite,3.2,Province,Region VI-A,%
1068,Poverty Incidence among Population (%),2012,Cavite,3.4,Province,Region VI-A,%
1069,Poverty Incidence among Population (%),2015,Cavite,6.8,Province,Region VI-A,%
1070,Magnitude of Poor Population,1991,Cavite,,Province,Region VI-A,population
1071,Magnitude of Poor Population,2006,Cavite,"  49,511 ",Province,Region VI-A,population
1072,Magnitude of Poor Population,2009,Cavite,"  93,697 ",Province,Region VI-A,population
1073,Magnitude of Poor Population,2012,Cavite,"  113,359 ",Province,Region VI-A,population
1074,Magnitude of Poor Population,2015,Cavite,"  233,844 ",Province,Region VI-A,population
1075,Subsistence Incidence among Population (%),1991,Cavite,,Province,Region VI-A,%
1076,Subsistence Incidence among Population (%),2006,Cavite,0.3,Province,Region VI-A,%
1077,Subsistence Incidence among Population (%),2009,Cavite,0.0,Province,Region VI-A,%
1078,Subsistence Incidence among Population (%),2012,Cavite,0.5,Province,Region VI-A,%
1079,Subsistence Incidence among Population (%),2015,Cavite,1.7,Province,Region VI-A,%
1080,Magnitude of Subsistence Poor Population,1991,Cavite,,Province,Region VI-A,population
1081,Magnitude of Subsistence Poor Population,2006,Cavite,"  7,762 ",Province,Region VI-A,population
1082,Magnitude of Subsistence Poor Population,2009,Cavite,0,Province,Region VI-A,population
1083,Magnitude of Subsistence Poor Population,2012,Cavite,"  17,660 ",Province,Region VI-A,population
1084,Magnitude of Subsistence Poor Population,2015,Cavite,"  59,553 ",Province,Region VI-A,population
1085,Annual Per Capita Poverty Threshold (in Pesos),1991,Cebu,,Province,Region VII,in Pesos
1086,Annual Per Capita Poverty Threshold (in Pesos),2006,Cebu,"  15,064 ",Province,Region VII,in Pesos
1087,Annual Per Capita Poverty Threshold (in Pesos),2009,Cebu,"  17,770 ",Province,Region VII,in Pesos
1088,Annual Per Capita Poverty Threshold (in Pesos),2012,Cebu,"  18,855 ",Province,Region VII,in Pesos
1089,Annual Per Capita Poverty Threshold (in Pesos),2015,Cebu,"  21,740 ",Province,Region VII,in Pesos
1090,Poverty Incidence among Families (%),1991,Cebu,,Province,Region VII,%
1091,Poverty Incidence among Families (%),2006,Cebu,25.6,Province,Region VII,%
1092,Poverty Incidence among Families (%),2009,Cebu,22.3,Province,Region VII,%
1093,Poverty Incidence among Families (%),2012,Cebu,18.9,Province,Region VII,%
1094,Poverty Incidence among Families (%),2015,Cebu,17.9,Province,Region VII,%
1095,Magnitude of Poor Families,1991,Cebu,,Province,Region VII,families
1096,Magnitude of Poor Families,2006,Cebu,"  209,301 ",Province,Region VII,families
1097,Magnitude of Poor Families,2009,Cebu,"  200,481 ",Province,Region VII,families
1098,Magnitude of Poor Families,2012,Cebu,"  185,603 ",Province,Region VII,families
1099,Magnitude of Poor Families,2015,Cebu,"  179,162 ",Province,Region VII,families
1100,Poverty Incidence among Population (%),1991,Cebu,,Province,Region VII,%
1101,Poverty Incidence among Population (%),2006,Cebu,30.4,Province,Region VII,%
1102,Poverty Incidence among Population (%),2009,Cebu,26.8,Province,Region VII,%
1103,Poverty Incidence among Population (%),2012,Cebu,22.7,Province,Region VII,%
1104,Poverty Incidence among Population (%),2015,Cebu,21.4,Province,Region VII,%
1105,Magnitude of Poor Population,1991,Cebu,,Province,Region VII,population
1106,Magnitude of Poor Population,2006,Cebu,"  1,184,478 ",Province,Region VII,population
1107,Magnitude of Poor Population,2009,Cebu,"  1,108,152 ",Province,Region VII,population
1108,Magnitude of Poor Population,2012,Cebu,"  1,000,163 ",Province,Region VII,population
1109,Magnitude of Poor Population,2015,Cebu,"  986,557 ",Province,Region VII,population
1110,Subsistence Incidence among Population (%),1991,Cebu,,Province,Region VII,%
1111,Subsistence Incidence among Population (%),2006,Cebu,14.9,Province,Region VII,%
1112,Subsistence Incidence among Population (%),2009,Cebu,12.7,Province,Region VII,%
1113,Subsistence Incidence among Population (%),2012,Cebu,8.4,Province,Region VII,%
1114,Subsistence Incidence among Population (%),2015,Cebu,8.0,Province,Region VII,%
1115,Magnitude of Subsistence Poor Population,1991,Cebu,,Province,Region VII,population
1116,Magnitude of Subsistence Poor Population,2006,Cebu,"  579,508 ",Province,Region VII,population
1117,Magnitude of Subsistence Poor Population,2009,Cebu,"  527,568 ",Province,Region VII,population
1118,Magnitude of Subsistence Poor Population,2012,Cebu,"  370,778 ",Province,Region VII,population
1119,Magnitude of Subsistence Poor Population,2015,Cebu,"  369,384 ",Province,Region VII,population
1120,Annual Per Capita Poverty Threshold (in Pesos),1991,Compostela Valley,,Province,Region XI,in Pesos
1121,Annual Per Capita Poverty Threshold (in Pesos),2006,Compostela Valley,"  13,911 ",Province,Region XI,in Pesos
1122,Annual Per Capita Poverty Threshold (in Pesos),2009,Compostela Valley,"  17,788 ",Province,Region XI,in Pesos
1123,Annual Per Capita Poverty Threshold (in Pesos),2012,Compostela Valley,"  20,932 ",Province,Region XI,in Pesos
1124,Annual Per Capita Poverty Threshold (in Pesos),2015,Compostela Valley,"  22,740 ",Province,Region XI,in Pesos
1125,Poverty Incidence among Families (%),1991,Compostela Valley,,Province,Region XI,%
1126,Poverty Incidence among Families (%),2006,Compostela Valley,31.3,Province,Region XI,%
1127,Poverty Incidence among Families (%),2009,Compostela Valley,31.0,Province,Region XI,%
1128,Poverty Incidence among Families (%),2012,Compostela Valley,30.7,Province,Region XI,%
1129,Poverty Incidence among Families (%),2015,Compostela Valley,22.0,Province,Region XI,%
1130,Magnitude of Poor Families,1991,Compostela Valley,,Province,Region XI,families
1131,Magnitude of Poor Families,2006,Compostela Valley,"  43,546 ",Province,Region XI,families
1132,Magnitude of Poor Families,2009,Compostela Valley,"  46,267 ",Province,Region XI,families
1133,Magnitude of Poor Families,2012,Compostela Valley,"  48,928 ",Province,Region XI,families
1134,Magnitude of Poor Families,2015,Compostela Valley,"  31,608 ",Province,Region XI,families
1135,Poverty Incidence among Population (%),1991,Compostela Valley,,Province,Region XI,%
1136,Poverty Incidence among Population (%),2006,Compostela Valley,37.7,Province,Region XI,%
1137,Poverty Incidence among Population (%),2009,Compostela Valley,36.6,Province,Region XI,%
1138,Poverty Incidence among Population (%),2012,Compostela Valley,36.7,Province,Region XI,%
1139,Poverty Incidence among Population (%),2015,Compostela Valley,28.1,Province,Region XI,%
1140,Magnitude of Poor Population,1991,Compostela Valley,,Province,Region XI,population
1141,Magnitude of Poor Population,2006,Compostela Valley,"  239,480 ",Province,Region XI,population
1142,Magnitude of Poor Population,2009,Compostela Valley,"  239,800 ",Province,Region XI,population
1143,Magnitude of Poor Population,2012,Compostela Valley,"  259,485 ",Province,Region XI,population
1144,Magnitude of Poor Population,2015,Compostela Valley,"  178,922 ",Province,Region XI,population
1145,Subsistence Incidence among Population (%),1991,Compostela Valley,,Province,Region XI,%
1146,Subsistence Incidence among Population (%),2006,Compostela Valley,17.8,Province,Region XI,%
1147,Subsistence Incidence among Population (%),2009,Compostela Valley,14.0,Province,Region XI,%
1148,Subsistence Incidence among Population (%),2012,Compostela Valley,16.5,Province,Region XI,%
1149,Subsistence Incidence among Population (%),2015,Compostela Valley,7.3,Province,Region XI,%
1150,Magnitude of Subsistence Poor Population,1991,Compostela Valley,,Province,Region XI,population
1151,Magnitude of Subsistence Poor Population,2006,Compostela Valley,"  112,744 ",Province,Region XI,population
1152,Magnitude of Subsistence Poor Population,2009,Compostela Valley,"  91,320 ",Province,Region XI,population
1153,Magnitude of Subsistence Poor Population,2012,Compostela Valley,"  116,923 ",Province,Region XI,population
1154,Magnitude of Subsistence Poor Population,2015,Compostela Valley,"  46,728 ",Province,Region XI,population
1155,Annual Per Capita Poverty Threshold (in Pesos),1991,"Cotabato City,",,,,in Pesos
1156,Annual Per Capita Poverty Threshold (in Pesos),2006,"Cotabato City,","  14,629 ",,,in Pesos
1157,Annual Per Capita Poverty Threshold (in Pesos),2009,"Cotabato City,","  18,103 ",,,in Pesos
1158,Annual Per Capita Poverty Threshold (in Pesos),2012,"Cotabato City,","  20,568 ",,,in Pesos
1159,Annual Per Capita Poverty Threshold (in Pesos),2015,"Cotabato City,","  21,825 ",,,in Pesos
1160,Poverty Incidence among Families (%),1991,"Cotabato City,",,,,%
1161,Poverty Incidence among Families (%),2006,"Cotabato City,",27.5,,,%
1162,Poverty Incidence among Families (%),2009,"Cotabato City,",29.9,,,%
1163,Poverty Incidence among Families (%),2012,"Cotabato City,",34.5,,,%
1164,Poverty Incidence among Families (%),2015,"Cotabato City,",24.7,,,%
1165,Magnitude of Poor Families,1991,"Cotabato City,",,,,families
1166,Magnitude of Poor Families,2006,"Cotabato City,","  12,206 ",,,families
1167,Magnitude of Poor Families,2009,"Cotabato City,","  15,754 ",,,families
1168,Magnitude of Poor Families,2012,"Cotabato City,","  21,555 ",,,families
1169,Magnitude of Poor Families,2015,"Cotabato City,","  10,570 ",,,families
1170,Poverty Incidence among Population (%),1991,"Cotabato City,",,,,%
1171,Poverty Incidence among Population (%),2006,"Cotabato City,",34.4,,,%
1172,Poverty Incidence among Population (%),2009,"Cotabato City,",34.0,,,%
1173,Poverty Incidence among Population (%),2012,"Cotabato City,",44.3,,,%
1174,Poverty Incidence among Population (%),2015,"Cotabato City,",31.6,,,%
1175,Magnitude of Poor Population,1991,"Cotabato City,",,,,population
1176,Magnitude of Poor Population,2006,"Cotabato City,","  77,779 ",,,population
1177,Magnitude of Poor Population,2009,"Cotabato City,","  94,347 ",,,population
1178,Magnitude of Poor Population,2012,"Cotabato City,","  130,477 ",,,population
1179,Magnitude of Poor Population,2015,"Cotabato City,","  62,325 ",,,population
1180,Subsistence Incidence among Population (%),1991,"Cotabato City,",,,,%
1181,Subsistence Incidence among Population (%),2006,"Cotabato City,",18.2,,,%
1182,Subsistence Incidence among Population (%),2009,"Cotabato City,",10.4,,,%
1183,Subsistence Incidence among Population (%),2012,"Cotabato City,",10.2,,,%
1184,Subsistence Incidence among Population (%),2015,"Cotabato City,",10.1,,,%
1185,Magnitude of Subsistence Poor Population,1991,"Cotabato City,",,,,population
1186,Magnitude of Subsistence Poor Population,2006,"Cotabato City,","  41,031 ",,,population
1187,Magnitude of Subsistence Poor Population,2009,"Cotabato City,","  28,738 ",,,population
1188,Magnitude of Subsistence Poor Population,2012,"Cotabato City,","  30,070 ",,,population
1189,Magnitude of Subsistence Poor Population,2015,"Cotabato City,","  19,900 ",,,population
1190,Annual Per Capita Poverty Threshold (in Pesos),1991,Davao Oriental,,Province,Region XI,in Pesos
1191,Annual Per Capita Poverty Threshold (in Pesos),2006,Davao Oriental,"  13,258 ",Province,Region XI,in Pesos
1192,Annual Per Capita Poverty Threshold (in Pesos),2009,Davao Oriental,"  16,948 ",Province,Region XI,in Pesos
1193,Annual Per Capita Poverty Threshold (in Pesos),2012,Davao Oriental,"  19,323 ",Province,Region XI,in Pesos
1194,Annual Per Capita Poverty Threshold (in Pesos),2015,Davao Oriental,"  22,210 ",Province,Region XI,in Pesos
1195,Poverty Incidence among Families (%),1991,Davao Oriental,,Province,Region XI,%
1196,Poverty Incidence among Families (%),2006,Davao Oriental,42.7,Province,Region XI,%
1197,Poverty Incidence among Families (%),2009,Davao Oriental,44.3,Province,Region XI,%
1198,Poverty Incidence among Families (%),2012,Davao Oriental,37.8,Province,Region XI,%
1199,Poverty Incidence among Families (%),2015,Davao Oriental,21.3,Province,Region XI,%
1200,Magnitude of Poor Families,1991,Davao Oriental,,Province,Region XI,families
1201,Magnitude of Poor Families,2006,Davao Oriental,"  43,761 ",Province,Region XI,families
1202,Magnitude of Poor Families,2009,Davao Oriental,"  49,155 ",Province,Region XI,families
1203,Magnitude of Poor Families,2012,Davao Oriental,"  45,429 ",Province,Region XI,families
1204,Magnitude of Poor Families,2015,Davao Oriental,"  25,622 ",Province,Region XI,families
1205,Poverty Incidence among Population (%),1991,Davao Oriental,,Province,Region XI,%
1206,Poverty Incidence among Population (%),2006,Davao Oriental,50.5,Province,Region XI,%
1207,Poverty Incidence among Population (%),2009,Davao Oriental,54.4,Province,Region XI,%
1208,Poverty Incidence among Population (%),2012,Davao Oriental,45.8,Province,Region XI,%
1209,Poverty Incidence among Population (%),2015,Davao Oriental,29.9,Province,Region XI,%
1210,Magnitude of Poor Population,1991,Davao Oriental,,Province,Region XI,population
1211,Magnitude of Poor Population,2006,Davao Oriental,"  243,821 ",Province,Region XI,population
1212,Magnitude of Poor Population,2009,Davao Oriental,"  262,029 ",Province,Region XI,population
1213,Magnitude of Poor Population,2012,Davao Oriental,"  246,026 ",Province,Region XI,population
1214,Magnitude of Poor Population,2015,Davao Oriental,"  163,594 ",Province,Region XI,population
1215,Subsistence Incidence among Population (%),1991,Davao Oriental,,Province,Region XI,%
